ensembl_gene_id,SRR28352555,SRR28352556,SRR28352557,SRR28352561,SRR8327813,SRR8327814,SRR8327817,SRR8327818
ENSMUSG00000113555,1.5177350686022797e-16,1.5177350686022797e-16,1.5177350686022797e-16,1.5177350686022797e-16,2.0252198887041275,-1.1802650975223745,-1.1802650975223745,0.33531030634062126
ENSMUSG00000108437,-0.23058817732552922,-0.23058817732552922,0.2566278132675389,0.2045485413835197,-0.7519951376522088,-0.7519951376522088,-0.7519951376522088,2.255985412956627
ENSMUSG00000069305,0.020499150743472597,0.21116072175154038,-0.08505928374430782,-0.14660058875070409,1.3125085187321162,1.0874299411262738,-1.9553596342497104,-0.4445788256086796
ENSMUSG00000098033,-0.025268583698438058,-0.022767949176655502,-0.0028183510913260164,0.05085488396641897,0.7671799292500711,0.7234942208460019,0.7995230018712324,-2.290197151967306
ENSMUSG00000080242,-0.17867423911257085,0.2538228478068011,0.10352563041834063,-0.17867423911257085,-1.2768135965236938,-1.2768135965236938,1.6891214895246272,0.8645057035227606
ENSMUSG00000114008,0.05678097936230661,0.06373371325627658,-0.06025734630929198,-0.06025734630929198,1.448057568704873,-1.3183118101259572,1.1885660515470418,-1.3183118101259572
ENSMUSG00000052192,0.0899467229242696,0.10933441881536687,-0.09964057086981812,-0.09964057086981812,-0.7615827316172422,-0.7615827316172422,-0.7615827316172422,2.2847481948517263
ENSMUSG00000058546,0.013372399564815033,-0.004870406750165239,0.006425722014736039,-0.014927714829385834,0.9519879562493693,-2.2575989272651316,0.3843009767527722,0.9213099942629893
ENSMUSG00000007655,0.01568207934248576,-0.09536595224067916,0.07112856993255164,0.008555302965642074,-1.2431379785148247,1.8771564350157148,-1.2431379785148247,0.6091195220139353
ENSMUSG00000069273,-0.044061472222463906,0.032068374357264666,0.07280912105070894,-0.06081602318551214,0.7106807620244414,0.8515440090527547,0.7251351018781487,-2.287359872955343
ENSMUSG00000041959,-0.003874544480262582,0.022996669135137777,-0.029376684327970703,0.01025455967309734,-2.1663688331426503,0.293652217146095,0.4538810091664511,1.4188356068301022
ENSMUSG00000072940,0.00186944660074579,-0.008450823851471044,-0.004491684907891605,0.011073062158616248,-0.763750739268969,-0.763750739268969,-0.763750739268969,2.2912522178069064
