ensembl_gene_id,gene_symbol,expressed_in_GSE261676,expressed_in_GSE123919,n_samples_expressed_GSE261676,n_samples_expressed_GSE123919,overlap_status
ENSMUSG00000036845,Lin37,TRUE,TRUE,4,5,shared
ENSMUSG00000036850,Mrpl41,TRUE,TRUE,4,6,shared
ENSMUSG00000036854,Hspb6,TRUE,TRUE,4,5,shared
ENSMUSG00000036856,Wnt4,TRUE,TRUE,4,5,shared
ENSMUSG00000036860,Mrpl55,TRUE,TRUE,4,7,shared
ENSMUSG00000036862,Dchs1,TRUE,TRUE,2,6,shared
ENSMUSG00000036863,Syde2,TRUE,TRUE,4,2,shared
ENSMUSG00000036864,Proser3,TRUE,TRUE,4,6,shared
ENSMUSG00000036867,Smad6,TRUE,TRUE,4,3,shared
ENSMUSG00000036873,2410004B18Rik,TRUE,TRUE,4,7,shared
ENSMUSG00000036875,Dna2,TRUE,TRUE,4,2,shared
ENSMUSG00000036879,Phkb,TRUE,TRUE,4,7,shared
ENSMUSG00000036880,Acaa2,TRUE,TRUE,4,8,shared
ENSMUSG00000036882,Arhgap33,TRUE,TRUE,4,7,shared
ENSMUSG00000036885,Arhgef26,TRUE,TRUE,4,5,shared
ENSMUSG00000036887,C1qa,TRUE,TRUE,4,8,shared
ENSMUSG00000036890,Gtdc1,TRUE,TRUE,4,7,shared
ENSMUSG00000036892,Prodh2,TRUE,TRUE,1,2,shared
ENSMUSG00000036893,Ehmt1,TRUE,TRUE,4,7,shared
ENSMUSG00000036894,Rap2b,TRUE,TRUE,4,7,shared
ENSMUSG00000036896,C1qc,TRUE,TRUE,4,7,shared
ENSMUSG00000036898,Zfp157,TRUE,TRUE,4,5,shared
ENSMUSG00000036902,Neto2,TRUE,TRUE,4,6,shared
ENSMUSG00000036904,Fzd8,TRUE,TRUE,4,6,shared
ENSMUSG00000036905,C1qb,TRUE,TRUE,4,8,shared
ENSMUSG00000036908,Unc93b1,TRUE,TRUE,4,7,shared
ENSMUSG00000036913,Trim67,TRUE,TRUE,4,8,shared
ENSMUSG00000036916,Zfp280c,TRUE,TRUE,4,5,shared
ENSMUSG00000036918,Ttc7,TRUE,TRUE,4,7,shared
ENSMUSG00000036923,Stox1,TRUE,TRUE,2,4,shared
ENSMUSG00000036931,Nfkbid,TRUE,TRUE,4,3,shared
ENSMUSG00000036932,Aifm1,TRUE,TRUE,4,7,shared
ENSMUSG00000036934,4921524J17Rik,TRUE,TRUE,4,5,shared
ENSMUSG00000036940,Kdm1a,TRUE,TRUE,4,8,shared
ENSMUSG00000036941,Elac1,TRUE,TRUE,4,5,shared
ENSMUSG00000036943,Rab8b,TRUE,TRUE,4,5,shared
ENSMUSG00000036948,Trappc14,TRUE,TRUE,4,8,shared
ENSMUSG00000036955,Kifbp,TRUE,TRUE,4,8,shared
ENSMUSG00000036957,Lrfn3,TRUE,TRUE,4,5,shared
ENSMUSG00000036959,Bcorl1,TRUE,TRUE,4,5,shared
ENSMUSG00000036964,Trim17,TRUE,TRUE,4,5,shared
ENSMUSG00000036966,Spryd3,TRUE,TRUE,4,7,shared
ENSMUSG00000036968,Cnpy4,TRUE,TRUE,4,5,shared
ENSMUSG00000036972,Zic4,TRUE,TRUE,4,5,shared
ENSMUSG00000036975,Tmem177,TRUE,TRUE,4,5,shared
ENSMUSG00000036977,Anapc10,TRUE,TRUE,4,5,shared
ENSMUSG00000036980,Taf6,TRUE,TRUE,4,7,shared
ENSMUSG00000036983,Tfb1m,TRUE,TRUE,4,5,shared
ENSMUSG00000036985,Zdhhc9,TRUE,TRUE,4,7,shared
ENSMUSG00000036986,Pml,TRUE,TRUE,4,7,shared
ENSMUSG00000036989,Trim3,TRUE,TRUE,4,7,shared
ENSMUSG00000036990,Otud4,TRUE,TRUE,4,7,shared
ENSMUSG00000036992,Nxt1,TRUE,TRUE,4,5,shared
ENSMUSG00000036995,Asap3,TRUE,TRUE,4,6,shared
ENSMUSG00000037001,Zfp39,TRUE,TRUE,4,6,shared
ENSMUSG00000037003,Tns2,TRUE,TRUE,4,7,shared
ENSMUSG00000037005,Xpnpep2,TRUE,TRUE,2,1,shared
ENSMUSG00000037007,Zfp113,TRUE,TRUE,4,5,shared
ENSMUSG00000037012,Hk1,TRUE,TRUE,4,8,shared
ENSMUSG00000037013,Ss18,TRUE,TRUE,4,7,shared
ENSMUSG00000037014,Sstr4,TRUE,TRUE,4,1,shared
ENSMUSG00000037017,Zscan21,TRUE,TRUE,4,7,shared
ENSMUSG00000037020,Wdr62,TRUE,TRUE,4,1,shared
ENSMUSG00000037022,Mmaa,TRUE,TRUE,4,5,shared
ENSMUSG00000037029,Zfp146,TRUE,TRUE,4,8,shared
ENSMUSG00000037031,Tspan15,TRUE,TRUE,4,7,shared
ENSMUSG00000037032,Apbb1,TRUE,TRUE,4,8,shared
ENSMUSG00000037035,Inhbb,TRUE,TRUE,4,5,shared
ENSMUSG00000037049,Smpd1,TRUE,TRUE,4,7,shared
ENSMUSG00000037053,Azgp1,TRUE,TRUE,3,1,shared
ENSMUSG00000037058,Paip2,TRUE,TRUE,4,8,shared
ENSMUSG00000037060,Cavin3,TRUE,TRUE,4,8,shared
ENSMUSG00000037062,Sh3glb1,TRUE,TRUE,4,8,shared
ENSMUSG00000037070,Rbmxl1,TRUE,TRUE,4,5,shared
ENSMUSG00000037071,Scd1,TRUE,TRUE,4,8,shared
ENSMUSG00000037072,Selenof,TRUE,TRUE,4,8,shared
ENSMUSG00000037075,Rnf139,TRUE,TRUE,4,7,shared
ENSMUSG00000037085,Trmt12,TRUE,TRUE,4,5,shared
ENSMUSG00000037089,Slc35b2,TRUE,TRUE,4,8,shared
ENSMUSG00000037095,Lrg1,TRUE,TRUE,2,4,shared
ENSMUSG00000037096,Gm9762,TRUE,TRUE,4,4,shared
ENSMUSG00000037098,Rab11fip3,TRUE,TRUE,4,8,shared
ENSMUSG00000037101,Ttc29,TRUE,TRUE,3,1,shared
ENSMUSG00000037103,Dcaf15,TRUE,TRUE,4,5,shared
ENSMUSG00000037104,Socs5,TRUE,TRUE,4,8,shared
ENSMUSG00000037108,Zcwpw1,TRUE,TRUE,4,5,shared
ENSMUSG00000037110,Ralgapa2,TRUE,TRUE,4,6,shared
ENSMUSG00000037111,Setd7,TRUE,TRUE,4,7,shared
ENSMUSG00000037112,Sik2,TRUE,TRUE,4,6,shared
ENSMUSG00000037119,Fam91a1,TRUE,TRUE,4,8,shared
ENSMUSG00000037126,Psd,TRUE,TRUE,4,8,shared
ENSMUSG00000037134,Prmt9,TRUE,TRUE,4,6,shared
ENSMUSG00000037138,Aff3,TRUE,TRUE,4,8,shared
ENSMUSG00000037143,Cfap61,TRUE,TRUE,4,4,shared
ENSMUSG00000037148,Arhgap10,TRUE,TRUE,4,5,shared
ENSMUSG00000037149,Ddx1,TRUE,TRUE,4,6,shared
ENSMUSG00000037151,Lrrc20,TRUE,TRUE,4,6,shared
ENSMUSG00000037152,Ndufc1,TRUE,TRUE,4,7,shared
ENSMUSG00000037166,Ppp1r14a,TRUE,TRUE,4,5,shared
ENSMUSG00000037169,Mycn,TRUE,TRUE,4,5,shared
ENSMUSG00000037172,Dennd11,TRUE,TRUE,4,4,shared
ENSMUSG00000037174,Elf2,TRUE,TRUE,4,5,shared
ENSMUSG00000037185,Krt80,TRUE,TRUE,3,3,shared
ENSMUSG00000037188,Grhl3,TRUE,TRUE,4,2,shared
ENSMUSG00000037190,Cyb561d2,TRUE,TRUE,4,8,shared
ENSMUSG00000037196,Pacrg,TRUE,TRUE,4,5,shared
ENSMUSG00000037197,Rbm17,TRUE,TRUE,4,5,shared
ENSMUSG00000037204,Atg101,TRUE,TRUE,4,7,shared
ENSMUSG00000037206,Islr,TRUE,TRUE,4,8,shared
ENSMUSG00000037210,Fam193a,TRUE,TRUE,4,7,shared
ENSMUSG00000037211,Spry1,TRUE,TRUE,4,7,shared
ENSMUSG00000037214,Thap1,TRUE,TRUE,4,5,shared
ENSMUSG00000037216,Lipt1,TRUE,TRUE,4,6,shared
ENSMUSG00000037217,Syn1,TRUE,TRUE,4,8,shared
ENSMUSG00000037221,Mospd3,TRUE,TRUE,4,5,shared
ENSMUSG00000037224,Zfyve28,TRUE,TRUE,4,8,shared
ENSMUSG00000037225,Fgf2,TRUE,TRUE,4,7,shared
ENSMUSG00000037234,Hook3,TRUE,TRUE,4,6,shared
ENSMUSG00000037235,Mxd4,TRUE,TRUE,4,8,shared
ENSMUSG00000037236,Matr3,TRUE,TRUE,4,7,shared
ENSMUSG00000037239,Spred3,TRUE,TRUE,4,5,shared
ENSMUSG00000037242,Clic4,TRUE,TRUE,4,5,shared
ENSMUSG00000037243,Zfp692,TRUE,TRUE,4,6,shared
ENSMUSG00000037251,Pomk,TRUE,TRUE,4,7,shared
ENSMUSG00000037253,Mex3c,TRUE,TRUE,4,8,shared
ENSMUSG00000037254,Itih2,TRUE,TRUE,4,6,shared
ENSMUSG00000037257,Aagab,TRUE,TRUE,4,5,shared
ENSMUSG00000037259,Dzank1,TRUE,TRUE,4,8,shared
ENSMUSG00000037260,Hgsnat,TRUE,TRUE,4,8,shared
ENSMUSG00000037262,Kin,TRUE,TRUE,4,5,shared
ENSMUSG00000037266,Rsrp1,TRUE,TRUE,4,8,shared
ENSMUSG00000037270,Bltp1,TRUE,TRUE,4,8,shared
ENSMUSG00000037275,Gemin5,TRUE,TRUE,4,7,shared
ENSMUSG00000037278,Tmem97,TRUE,TRUE,4,5,shared
ENSMUSG00000037280,Galnt6,TRUE,TRUE,4,6,shared
ENSMUSG00000037286,Stag1,TRUE,TRUE,4,5,shared
ENSMUSG00000037287,Tbcel,TRUE,TRUE,4,7,shared
ENSMUSG00000037295,Ldlrap1,TRUE,TRUE,2,6,shared
ENSMUSG00000037296,Lsm1,TRUE,TRUE,4,5,shared
ENSMUSG00000037300,Ttc13,TRUE,TRUE,4,7,shared
ENSMUSG00000037306,Man1c1,TRUE,TRUE,4,8,shared
ENSMUSG00000037313,Tacc3,TRUE,TRUE,4,5,shared
ENSMUSG00000037315,Jade3,TRUE,TRUE,4,2,shared
ENSMUSG00000037316,Bag4,TRUE,TRUE,4,8,shared
ENSMUSG00000037318,Traf3ip3,TRUE,TRUE,4,1,shared
ENSMUSG00000037321,Tap1,TRUE,TRUE,4,6,shared
ENSMUSG00000037325,Bbs7,TRUE,TRUE,4,5,shared
ENSMUSG00000037326,Capn15,TRUE,TRUE,4,6,shared
ENSMUSG00000037331,Larp1,TRUE,TRUE,4,8,shared
ENSMUSG00000037336,Mfsd2b,TRUE,TRUE,4,4,shared
ENSMUSG00000037337,Map4k1,TRUE,TRUE,4,2,shared
ENSMUSG00000037339,Fam53a,TRUE,TRUE,4,5,shared
ENSMUSG00000037341,Slc9a7,TRUE,TRUE,4,7,shared
ENSMUSG00000037343,Taf2,TRUE,TRUE,4,6,shared
ENSMUSG00000037344,Slc12a9,TRUE,TRUE,4,8,shared
ENSMUSG00000037348,Paqr7,TRUE,TRUE,4,8,shared
ENSMUSG00000037349,Nudt22,TRUE,TRUE,4,6,shared
ENSMUSG00000037351,Actr1b,TRUE,TRUE,4,8,shared
ENSMUSG00000037353,Letmd1,TRUE,TRUE,4,7,shared
ENSMUSG00000037355,Uvssa,TRUE,TRUE,4,6,shared
ENSMUSG00000037361,Sf3b6,TRUE,TRUE,4,7,shared
ENSMUSG00000037362,Ccn3,TRUE,TRUE,4,8,shared
ENSMUSG00000037363,Letm2,TRUE,TRUE,4,5,shared
ENSMUSG00000037364,Srrt,TRUE,TRUE,4,8,shared
ENSMUSG00000037366,Pafah2,TRUE,TRUE,4,5,shared
ENSMUSG00000037369,Kdm6a,TRUE,TRUE,4,6,shared
ENSMUSG00000037370,Enpp1,TRUE,TRUE,4,5,shared
ENSMUSG00000037373,Ctbp1,TRUE,TRUE,4,8,shared
ENSMUSG00000037375,Hhat,TRUE,TRUE,4,5,shared
ENSMUSG00000037376,Trmt6,TRUE,TRUE,4,6,shared
ENSMUSG00000037379,Spon2,TRUE,TRUE,4,2,shared
ENSMUSG00000037386,Rims2,TRUE,TRUE,4,7,shared
ENSMUSG00000037395,Rcor3,TRUE,TRUE,4,6,shared
ENSMUSG00000037400,Atp11b,TRUE,TRUE,4,6,shared
ENSMUSG00000037405,Icam1,TRUE,TRUE,4,5,shared
ENSMUSG00000037408,Cnnm4,TRUE,TRUE,4,5,shared
ENSMUSG00000037410,Tbc1d2b,TRUE,TRUE,4,5,shared
ENSMUSG00000037415,Ranbp10,TRUE,TRUE,4,7,shared
ENSMUSG00000037416,Dmxl1,TRUE,TRUE,4,8,shared
ENSMUSG00000037418,Best1,TRUE,TRUE,4,4,shared
ENSMUSG00000037419,Endod1,TRUE,TRUE,4,8,shared
ENSMUSG00000037426,Depdc5,TRUE,TRUE,4,8,shared
ENSMUSG00000037428,Vgf,TRUE,TRUE,4,8,shared
ENSMUSG00000037434,Slc30a1,TRUE,TRUE,4,6,shared
ENSMUSG00000037437,Adam32,TRUE,TRUE,3,1,shared
ENSMUSG00000037443,Cep85,TRUE,TRUE,4,6,shared
ENSMUSG00000037446,Tulp1,TRUE,TRUE,4,6,shared
ENSMUSG00000037447,Arid5a,TRUE,TRUE,4,6,shared
ENSMUSG00000037455,Slc18b1,TRUE,TRUE,4,5,shared
ENSMUSG00000037458,Azin1,TRUE,TRUE,4,8,shared
ENSMUSG00000037461,Ints7,TRUE,TRUE,4,6,shared
ENSMUSG00000037463,Fbxo27,TRUE,TRUE,4,8,shared
ENSMUSG00000037465,Klf10,TRUE,TRUE,4,6,shared
ENSMUSG00000037466,Tedc1,TRUE,TRUE,4,3,shared
ENSMUSG00000037469,Acp7,TRUE,TRUE,4,3,shared
ENSMUSG00000037470,Uggt1,TRUE,TRUE,4,7,shared
ENSMUSG00000037475,Thoc2,TRUE,TRUE,4,8,shared
ENSMUSG00000037486,Asxl2,TRUE,TRUE,4,6,shared
ENSMUSG00000037487,Ubr5,TRUE,TRUE,4,8,shared
ENSMUSG00000037492,Zmat4,TRUE,TRUE,4,5,shared
ENSMUSG00000037493,Cib2,TRUE,TRUE,4,5,shared
ENSMUSG00000037499,Nenf,TRUE,TRUE,4,8,shared
ENSMUSG00000037503,Fam168b,TRUE,TRUE,4,8,shared
ENSMUSG00000037509,Arhgef4,TRUE,TRUE,4,7,shared
ENSMUSG00000037514,Pank2,TRUE,TRUE,4,5,shared
ENSMUSG00000037519,Ppfia1,TRUE,TRUE,4,7,shared
ENSMUSG00000037523,Mavs,TRUE,TRUE,4,6,shared
ENSMUSG00000037525,Bcdin3d,TRUE,TRUE,4,5,shared
ENSMUSG00000037526,Atg14,TRUE,TRUE,4,7,shared
ENSMUSG00000037531,Mrpl47,TRUE,TRUE,4,5,shared
ENSMUSG00000037533,Rapgef6,TRUE,TRUE,4,6,shared
ENSMUSG00000037536,Fbxo34,TRUE,TRUE,4,5,shared
ENSMUSG00000037537,H2-M11,TRUE,TRUE,4,1,shared
ENSMUSG00000037541,Shank2,TRUE,TRUE,4,5,shared
ENSMUSG00000037548,H2-DMb2,TRUE,TRUE,4,5,shared
ENSMUSG00000037552,Plekhg2,TRUE,TRUE,4,5,shared
ENSMUSG00000037553,Zdhhc18,TRUE,TRUE,4,8,shared
ENSMUSG00000037563,Rps16,TRUE,TRUE,4,7,shared
ENSMUSG00000037568,Vash2,TRUE,TRUE,4,5,shared
ENSMUSG00000037570,Mcrs1,TRUE,TRUE,4,6,shared
ENSMUSG00000037572,Wdhd1,TRUE,TRUE,4,6,shared
ENSMUSG00000037573,Tob1,TRUE,TRUE,4,8,shared
ENSMUSG00000037579,Kcnh3,TRUE,TRUE,1,1,shared
ENSMUSG00000037580,Gch1,TRUE,TRUE,4,1,shared
ENSMUSG00000037593,Rskr,TRUE,TRUE,2,5,shared
ENSMUSG00000037594,Clba1,TRUE,TRUE,4,5,shared
ENSMUSG00000037601,Nme1,TRUE,TRUE,4,6,shared
ENSMUSG00000037605,Adgrl3,TRUE,TRUE,4,8,shared
ENSMUSG00000037606,Osbpl5,TRUE,TRUE,4,7,shared
ENSMUSG00000037608,Bclaf1,TRUE,TRUE,4,8,shared
ENSMUSG00000037610,Kcnmb2,TRUE,TRUE,4,5,shared
ENSMUSG00000037613,Tnfrsf23,TRUE,TRUE,4,2,shared
ENSMUSG00000037617,Spag1,TRUE,TRUE,4,5,shared
ENSMUSG00000037621,Atoh8,TRUE,TRUE,1,5,shared
ENSMUSG00000037622,Wdtc1,TRUE,TRUE,4,8,shared
ENSMUSG00000037624,Kcnk2,TRUE,TRUE,4,5,shared
ENSMUSG00000037625,Cldn11,TRUE,TRUE,4,6,shared
ENSMUSG00000037628,Cdkn3,TRUE,TRUE,4,3,shared
ENSMUSG00000037636,Slc25a43,TRUE,TRUE,4,5,shared
ENSMUSG00000037638,Zbtb42,TRUE,TRUE,4,1,shared
ENSMUSG00000037640,Zfp60,TRUE,TRUE,4,6,shared
ENSMUSG00000037643,Prkci,TRUE,TRUE,4,8,shared
ENSMUSG00000037646,Vps13b,TRUE,TRUE,4,8,shared
ENSMUSG00000037649,H2-DMa,TRUE,TRUE,4,7,shared
ENSMUSG00000037652,Phc3,TRUE,TRUE,4,6,shared
ENSMUSG00000037653,Kctd8,TRUE,TRUE,4,7,shared
ENSMUSG00000037656,Slc20a2,TRUE,TRUE,4,7,shared
ENSMUSG00000037661,Gpr160,TRUE,TRUE,4,1,shared
ENSMUSG00000037664,Cdkn1c,TRUE,TRUE,4,6,shared
ENSMUSG00000037669,Ldah,TRUE,TRUE,4,7,shared
ENSMUSG00000037674,Rfx7,TRUE,TRUE,4,6,shared
ENSMUSG00000037679,Inf2,TRUE,TRUE,4,8,shared
ENSMUSG00000037681,Esyt3,TRUE,TRUE,4,4,shared
ENSMUSG00000037685,Atp8a1,TRUE,TRUE,4,8,shared
ENSMUSG00000037686,Aspg,TRUE,TRUE,2,4,shared
ENSMUSG00000037692,Ahdc1,TRUE,TRUE,4,6,shared
ENSMUSG00000037697,Ddhd1,TRUE,TRUE,4,8,shared
ENSMUSG00000037703,Lzts3,TRUE,TRUE,4,7,shared
ENSMUSG00000037705,Tecta,TRUE,TRUE,4,1,shared
ENSMUSG00000037706,Cd81,TRUE,TRUE,4,8,shared
ENSMUSG00000037708,Spag6,TRUE,TRUE,4,1,shared
ENSMUSG00000037709,Fam13a,TRUE,TRUE,4,5,shared
ENSMUSG00000037710,Cisd1,TRUE,TRUE,4,8,shared
ENSMUSG00000037712,Fermt2,TRUE,TRUE,4,7,shared
ENSMUSG00000037720,Tmem33,TRUE,TRUE,4,8,shared
ENSMUSG00000037722,Gnpnat1,TRUE,TRUE,4,6,shared
ENSMUSG00000037725,Ckap2,TRUE,TRUE,4,4,shared
ENSMUSG00000037730,Mynn,TRUE,TRUE,4,5,shared
ENSMUSG00000037736,Limch1,TRUE,TRUE,4,7,shared
ENSMUSG00000037740,Mrps26,TRUE,TRUE,4,8,shared
ENSMUSG00000037742,Eef1a1,TRUE,TRUE,4,8,shared
ENSMUSG00000037747,Phyhipl,TRUE,TRUE,4,8,shared
ENSMUSG00000037750,Fam222b,TRUE,TRUE,4,8,shared
ENSMUSG00000037752,Xkr8,TRUE,TRUE,4,6,shared
ENSMUSG00000037754,Ppp1r16b,TRUE,TRUE,4,8,shared
ENSMUSG00000037761,Actr5,TRUE,TRUE,4,5,shared
ENSMUSG00000037762,Slc16a9,TRUE,TRUE,4,5,shared
ENSMUSG00000037772,Mrpl23,TRUE,TRUE,4,6,shared
ENSMUSG00000037773,Pced1a,TRUE,TRUE,4,6,shared
ENSMUSG00000037784,Dzip1l,TRUE,TRUE,4,7,shared
ENSMUSG00000037787,Coa8,TRUE,TRUE,4,5,shared
ENSMUSG00000037788,Vopp1,TRUE,TRUE,4,8,shared
ENSMUSG00000037791,Phf12,TRUE,TRUE,4,7,shared
ENSMUSG00000037795,N4bp2,TRUE,TRUE,4,5,shared
ENSMUSG00000037805,Rpl10a,TRUE,TRUE,4,8,shared
ENSMUSG00000037808,Fam76b,TRUE,TRUE,4,5,shared
ENSMUSG00000037813,D630003M21Rik,TRUE,TRUE,4,5,shared
ENSMUSG00000037815,Ctnna1,TRUE,TRUE,4,8,shared
ENSMUSG00000037816,Fbxw17,TRUE,TRUE,4,8,shared
ENSMUSG00000037818,Abhd18,TRUE,TRUE,4,5,shared
ENSMUSG00000037820,Tgm2,TRUE,TRUE,4,7,shared
ENSMUSG00000037822,Smim14,TRUE,TRUE,4,8,shared
ENSMUSG00000037824,Tspan14,TRUE,TRUE,4,8,shared
ENSMUSG00000037826,Ppm1k,TRUE,TRUE,4,5,shared
ENSMUSG00000037833,Sh2d4b,TRUE,TRUE,4,1,shared
ENSMUSG00000037843,Vstm2l,TRUE,TRUE,4,8,shared
ENSMUSG00000037845,Fdxacb1,TRUE,TRUE,4,5,shared
ENSMUSG00000037847,Nmrk1,TRUE,TRUE,4,7,shared
ENSMUSG00000037851,Iars1,TRUE,TRUE,4,8,shared
ENSMUSG00000037852,Cpe,TRUE,TRUE,4,8,shared
ENSMUSG00000037855,Zfp365,TRUE,TRUE,4,8,shared
ENSMUSG00000037857,Nufip2,TRUE,TRUE,4,8,shared
ENSMUSG00000037860,Aim2,TRUE,TRUE,4,5,shared
ENSMUSG00000037868,Egr2,TRUE,TRUE,4,4,shared
ENSMUSG00000037872,Ackr1,TRUE,TRUE,4,6,shared
ENSMUSG00000037876,Jmjd1c,TRUE,TRUE,4,7,shared
ENSMUSG00000037885,Stk35,TRUE,TRUE,4,6,shared
ENSMUSG00000037887,Dusp8,TRUE,TRUE,4,8,shared
ENSMUSG00000037890,Wdr19,TRUE,TRUE,4,7,shared
ENSMUSG00000037892,Pcdh18,TRUE,TRUE,4,7,shared
ENSMUSG00000037894,H2az1,TRUE,TRUE,4,7,shared
ENSMUSG00000037896,Rcor1,TRUE,TRUE,4,8,shared
ENSMUSG00000037902,Sirpa,TRUE,TRUE,4,8,shared
ENSMUSG00000037904,Ankrd9,TRUE,TRUE,4,8,shared
ENSMUSG00000037905,Bri3bp,TRUE,TRUE,4,6,shared
ENSMUSG00000037907,Ankrd13b,TRUE,TRUE,4,8,shared
ENSMUSG00000037916,Ndufv1,TRUE,TRUE,4,8,shared
ENSMUSG00000037921,Ddx60,TRUE,TRUE,4,1,shared
ENSMUSG00000037922,Bank1,TRUE,TRUE,4,1,shared
ENSMUSG00000037926,Ssh2,TRUE,TRUE,4,7,shared
ENSMUSG00000037933,Bicd2,TRUE,TRUE,4,7,shared
ENSMUSG00000037935,Smarce1,TRUE,TRUE,4,7,shared
ENSMUSG00000037936,Scarb1,TRUE,TRUE,4,7,shared
ENSMUSG00000037938,Chchd5,TRUE,TRUE,4,6,shared
ENSMUSG00000037946,Fgd3,TRUE,TRUE,4,5,shared
ENSMUSG00000037949,Ano10,TRUE,TRUE,4,7,shared
ENSMUSG00000037957,Wdr20,TRUE,TRUE,4,5,shared
ENSMUSG00000037958,Nsrp1,TRUE,TRUE,4,5,shared
ENSMUSG00000037960,Card19,TRUE,TRUE,4,8,shared
ENSMUSG00000037962,Rflna,TRUE,TRUE,4,4,shared
ENSMUSG00000037965,Zc3h7a,TRUE,TRUE,4,6,shared
ENSMUSG00000037966,Ninj1,TRUE,TRUE,4,7,shared
ENSMUSG00000037971,Cfap68,TRUE,TRUE,4,5,shared
ENSMUSG00000037972,Snn,TRUE,TRUE,4,8,shared
ENSMUSG00000037977,6430571L13Rik,TRUE,TRUE,4,6,shared
ENSMUSG00000037979,Ccdc92,TRUE,TRUE,4,8,shared
ENSMUSG00000037989,Wnk2,TRUE,TRUE,4,8,shared
ENSMUSG00000037990,Sh3rf3,TRUE,TRUE,1,4,shared
ENSMUSG00000037991,Rmi2,TRUE,TRUE,4,6,shared
ENSMUSG00000037992,Rara,TRUE,TRUE,4,6,shared
ENSMUSG00000037993,Dhx38,TRUE,TRUE,4,7,shared
ENSMUSG00000037994,Slc9b2,TRUE,TRUE,4,5,shared
ENSMUSG00000037995,Igsf9,TRUE,TRUE,4,3,shared
ENSMUSG00000037996,Slc24a2,TRUE,TRUE,4,8,shared
ENSMUSG00000037997,Parp11,TRUE,TRUE,4,6,shared
ENSMUSG00000037999,Arap2,TRUE,TRUE,4,7,shared
ENSMUSG00000038000,Acd,TRUE,TRUE,4,7,shared
ENSMUSG00000038002,Cramp1,TRUE,TRUE,4,7,shared
ENSMUSG00000038005,Hpf1,TRUE,TRUE,4,5,shared
ENSMUSG00000038007,Acer2,TRUE,TRUE,4,5,shared
ENSMUSG00000038009,Dnajc22,TRUE,TRUE,4,1,shared
ENSMUSG00000038010,Ccdc138,TRUE,TRUE,4,5,shared
ENSMUSG00000038013,Wipf2,TRUE,TRUE,4,8,shared
ENSMUSG00000038014,Fam120a,TRUE,TRUE,4,8,shared
ENSMUSG00000038020,Rapgefl1,TRUE,TRUE,4,4,shared
ENSMUSG00000038022,Mindy4,TRUE,TRUE,4,5,shared
ENSMUSG00000038023,Atp6v0a2,TRUE,TRUE,4,7,shared
ENSMUSG00000038024,Dennd4c,TRUE,TRUE,4,8,shared
ENSMUSG00000038025,Phf2,TRUE,TRUE,4,7,shared
ENSMUSG00000038026,Kcnj9,TRUE,TRUE,4,4,shared
ENSMUSG00000038028,Tigar,TRUE,TRUE,4,8,shared
ENSMUSG00000038034,Igsf8,TRUE,TRUE,4,8,shared
ENSMUSG00000038037,Socs1,TRUE,TRUE,3,1,shared
ENSMUSG00000038039,Gcc2,TRUE,TRUE,4,8,shared
ENSMUSG00000038042,Ptpdc1,TRUE,TRUE,4,7,shared
ENSMUSG00000038046,Mrm3,TRUE,TRUE,4,6,shared
ENSMUSG00000038047,Haus6,TRUE,TRUE,4,4,shared
ENSMUSG00000038048,Cntnap5c,TRUE,TRUE,4,1,shared
ENSMUSG00000038055,Dexi,TRUE,TRUE,4,8,shared
ENSMUSG00000038056,Kmt2c,TRUE,TRUE,4,8,shared
ENSMUSG00000038057,Dbil5,TRUE,TRUE,3,3,shared
ENSMUSG00000038058,Nod1,TRUE,TRUE,4,5,shared
ENSMUSG00000038059,Smim3,TRUE,TRUE,4,5,shared
ENSMUSG00000038060,Dlec1,TRUE,TRUE,4,2,shared
ENSMUSG00000038064,Cldn22,TRUE,TRUE,3,1,shared
ENSMUSG00000038065,Mturn,TRUE,TRUE,4,6,shared
ENSMUSG00000038068,Rnf144b,TRUE,TRUE,4,6,shared
ENSMUSG00000038069,Cdkn2aip,TRUE,TRUE,4,5,shared
ENSMUSG00000038070,Cntln,TRUE,TRUE,4,6,shared
ENSMUSG00000038072,Galnt11,TRUE,TRUE,4,6,shared
ENSMUSG00000038074,Fkbp14,TRUE,TRUE,4,5,shared
ENSMUSG00000038077,Kcna6,TRUE,TRUE,4,8,shared
ENSMUSG00000038079,Tmem237,TRUE,TRUE,4,6,shared
ENSMUSG00000038080,Kdm1b,TRUE,TRUE,4,7,shared
ENSMUSG00000038084,Opa1,TRUE,TRUE,4,6,shared
ENSMUSG00000038085,Cnbd2,TRUE,TRUE,4,6,shared
ENSMUSG00000038086,Hspb2,TRUE,TRUE,4,5,shared
ENSMUSG00000038095,Sbno1,TRUE,TRUE,4,8,shared
ENSMUSG00000038102,Trappc11,TRUE,TRUE,4,8,shared
ENSMUSG00000038112,AW551984,TRUE,TRUE,4,5,shared
ENSMUSG00000038116,Phf20,TRUE,TRUE,4,8,shared
ENSMUSG00000038119,Cdon,TRUE,TRUE,4,5,shared
ENSMUSG00000038121,Fam210a,TRUE,TRUE,4,7,shared
ENSMUSG00000038122,Tbc1d32,TRUE,TRUE,4,6,shared
ENSMUSG00000038126,Mphosph9,TRUE,TRUE,4,5,shared
ENSMUSG00000038127,Ccdc50,TRUE,TRUE,4,7,shared
